STATE,COUNTY,TOTAL,NUM.M11-12,NUM.F11-12,NUM.M11-12,PP.F11-12,PP.M11-12,PPF11-12,PP.M18-26,PP.F18-26
9,15,2118538,17326,15867,72289,67909,0.008178281,0.007489599,0.034122116,0.032054653
10,1,3020556,26005,24935,108875,108821,0.008609342,0.008255103,0.036044688,0.036026811
10,3,9836370,79373,76545,355367,356667,0.008069339,0.007781834,0.03612786,0.036260023
10,5,3697248,25463,24507,98702,95337,0.006887014,0.006628444,0.026696072,0.025785936
11,1,11448386,57621,57071,561788,662740,0.005033111,0.00498507,0.049071371,0.057889383
12,1,4549850,27129,26134,285790,295099,0.005962614,0.005743926,0.06281306,0.064859061
12,3,489886,4560,4396,18664,14774,0.009308288,0.008973516,0.03809866,0.030158037
12,5,3136824,23056,22571,114108,106147,0.00735011,0.007195495,0.036376921,0.033839004
12,7,497324,3431,3285,22582,12943,0.006898923,0.006605352,0.045407018,0.026025287
12,9,9957266,70660,67757,283584,261004,0.007096325,0.00680478,0.028480107,0.026212416
12,11,32712254,258612,247185,1039021,1044086,0.007905661,0.007556343,0.03176244,0.031917275
12,13,262808,1984,1899,10430,6745,0.007549237,0.007225807,0.039686768,0.025665124
12,15,2975522,15383,14408,59414,52839,0.005169849,0.004842176,0.019967589,0.017757893
12,17,2531678,14259,13820,50957,47464,0.005632233,0.00545883,0.020127757,0.01874804
12,19,3534544,34199,32678,105986,101984,0.009675647,0.009245323,0.029985763,0.02885351
12,21,6068972,41074,38852,158917,141586,0.006767868,0.006401743,0.02618516,0.023329486
12,23,1221958,9794,9074,47393,35129,0.008015005,0.007425787,0.038784475,0.028748124
12,27,629978,4769,4180,30144,15603,0.007570106,0.006635152,0.04784929,0.024767532
12,29,292064,2003,1924,9514,6539,0.006858086,0.006587597,0.032575052,0.022388928
12,31,15942564,124776,121258,628820,624196,0.007826596,0.007605928,0.03944284,0.039152799
12,33,5481944,39444,37776,235535,211134,0.007195258,0.006890986,0.042965598,0.038514439
12,35,1798962,13077,12249,39813,40044,0.007269192,0.006808926,0.022131096,0.022259503
12,37,209298,1253,1145,10373,4551,0.005986679,0.005470669,0.049560913,0.021744116
12,39,840064,6651,6488,25845,27186,0.007917254,0.007723221,0.030765513,0.03236182
12,41,306048,2347,2322,13134,7493,0.007668732,0.007587045,0.042914837,0.024483088
12,43,237914,1540,1468,9246,5032,0.006472927,0.006170297,0.038862782,0.0211505
12,45,284922,1718,1584,14527,5161,0.00602972,0.005559416,0.050985884,0.018113729
12,47,261366,1885,1661,16540,6109,0.007212109,0.006355073,0.063282906,0.023373354
12,49,494690,4694,4437,22736,15257,0.009488771,0.008969253,0.045960096,0.030841537
12,51,696136,6733,6269,29535,22111,0.009671961,0.009005424,0.042427054,0.031762472
12,53,3150844,22555,22295,73397,74546,0.007158399,0.007075882,0.023294394,0.023659058
12,55,1777710,11254,10847,42901,38904,0.006330616,0.00610167,0.024132733,0.021884334
12,57,23157582,193178,185173,837994,870948,0.00834189,0.007996215,0.036186593,0.037609626
12,59,354806,2672,2490,14345,8828,0.007530876,0.00701792,0.040430545,0.024881203
12,61,2560074,16965,16231,60381,56933,0.006626762,0.006340051,0.023585646,0.02223881
12,63,883750,6141,5799,35552,22168,0.006948798,0.00656181,0.040228571,0.025084017
12,65,258366,1681,1601,8124,6106,0.006506274,0.006196636,0.031443766,0.023633141
12,67,158152,1107,1173,9868,3282,0.006999595,0.007416915,0.06239567,0.020752188
12,69,5559634,41585,39504,136023,136995,0.007479809,0.007105504,0.024466179,0.024641011
12,71,11786982,81144,77696,318148,311912,0.006884205,0.006591679,0.026991472,0.026462414
12,73,5058512,33931,32716,304171,323583,0.006707704,0.006467515,0.060130529,0.063968021
12,75,722228,5431,5079,18476,18952,0.007519786,0.007032405,0.025581949,0.026241021
12,77,149456,1230,1025,7954,3493,0.008229847,0.006858206,0.053219677,0.023371427
12,79,339122,2351,2282,13149,9813,0.006932608,0.006729142,0.038773657,0.028936489
12,81,6127076,43884,42128,158031,156360,0.007162307,0.00687571,0.025792238,0.025519514
12,83,6056348,41440,39517,155122,157364,0.006842407,0.006524889,0.025613125,0.025983315
12,85,2711600,17603,17084,67819,54916,0.006491739,0.006300339,0.025010695,0.02025225
12,86,46794530,347850,332388,1661779,1639197,0.007433561,0.007103138,0.035512249,0.035029671
12,87,1358480,6952,6560,43781,36085,0.005117484,0.004828926,0.032227931,0.026562776
12,89,1360508,10805,10413,37262,35682,0.007941886,0.007653759,0.027388299,0.026226968
12,91,3409286,25243,24015,148554,120463,0.00740419,0.007043997,0.043573346,0.035333791
12,93,713138,5689,5433,26324,19796,0.007977418,0.007618441,0.036912912,0.027759003
12,95,21781410,178140,171251,952327,936796,0.008178534,0.007862255,0.043722009,0.04300897
12,97,5291862,50048,48223,184863,178510,0.009457541,0.009112671,0.034933451,0.033732928
12,99,24588250,178293,170959,728083,688098,0.007251146,0.006952874,0.029611013,0.02798483
12,101,8606274,66265,63546,216164,218569,0.007699615,0.007383683,0.025117025,0.025396472
12,103,16730958,105539,100460,455202,462321,0.006308007,0.006004438,0.027207169,0.027632668
12,105,11211056,93167,89372,347934,346591,0.008310279,0.007971774,0.0310349,0.030915107
12,107,1316364,10471,9833,37512,35539,0.007954487,0.007469818,0.028496677,0.026997852
12,109,3718408,32233,31274,92571,94119,0.008668495,0.008410589,0.024895332,0.025311639
12,111,5159836,40825,38732,142440,139617,0.007912073,0.00750644,0.027605529,0.027058418
12,113,2861902,24678,23472,102446,81065,0.008622937,0.008201539,0.035796474,0.028325568
12,115,7021288,40237,38892,149749,143580,0.005730715,0.005539155,0.021327853,0.02044924
12,117,7820218,65105,62737,277469,271353,0.008325215,0.008022411,0.03548098,0.034698905
12,119,1895294,5483,5047,32024,20123,0.002892955,0.002662911,0.016896587,0.01061735
12,121,774054,6112,5879,28587,19187,0.00789609,0.007595077,0.036931532,0.024787676
12,123,406610,2746,2575,19098,10081,0.0067534,0.00633285,0.04696884,0.024792799
12,125,275260,1862,1853,14583,5847,0.006764514,0.006731817,0.052979002,0.021241735
12,127,9064758,60458,58226,276842,258009,0.006669566,0.006423338,0.030540473,0.028462867
12,129,559820,4744,4112,21049,14558,0.008474152,0.007345218,0.037599586,0.026004787
12,131,1057284,7247,7064,33023,27923,0.006854355,0.00668127,0.031233803,0.026410123
12,133,444522,3423,3066,17661,10692,0.007700406,0.006897296,0.039730317,0.024052803
13,1,330600,3007,2774,10693,8997,0.009095584,0.008390805,0.032344223,0.027214156
13,3,149638,1478,1477,5059,4709,0.00987717,0.009870487,0.033808257,0.031469279
13,5,201434,1754,1831,6662,5875,0.008707567,0.009089826,0.033072868,0.029165881
13,7,59814,416,540,1650,1690,0.006954894,0.009027987,0.027585515,0.028254255
13,9,822816,5481,5584,39305,39805,0.006661271,0.00678645,0.047768881,0.048376551
13,11,330428,3214,2828,9443,9138,0.009726779,0.008558597,0.028578087,0.027655041
13,13,1289978,12680,11692,41626,43029,0.009829625,0.00906372,0.032268767,0.033356383
13,15,1820906,17411,16813,57059,57810,0.009561724,0.009233316,0.0313355,0.031747932
13,17,315010,2804,2748,9475,10157,0.008901305,0.008723533,0.03007841,0.032243421
13,19,344446,3247,2868,10398,10446,0.009426732,0.008326414,0.030187606,0.03032696
13,21,2786796,24570,23311,93846,107079,0.008816576,0.008364803,0.033675231,0.038423695
13,23,232806,1832,1723,7897,8315,0.007869213,0.007401012,0.033920947,0.035716433
13,25,331720,3230,2991,9672,9602,0.009737128,0.009016641,0.02915712,0.028946099
13,27,286096,2232,2136,8593,8396,0.007801577,0.007466025,0.030035373,0.029346793
13,29,585182,6646,5911,16683,17556,0.01135715,0.010101131,0.028509079,0.030000923
13,31,1298812,9038,8516,87664,81314,0.006958667,0.006556761,0.067495527,0.062606443
13,33,415446,4086,3868,12632,13658,0.009835213,0.009310476,0.030405877,0.032875512
13,35,424022,3308,3213,18473,11587,0.007801482,0.007577437,0.043566136,0.027326412
13,37,117700,790,791,5893,2746,0.00671198,0.006720476,0.050067969,0.023330501
13,39,924950,7990,7729,50531,36394,0.008638305,0.008356127,0.054631061,0.039346992
13,43,198104,1853,1666,6424,6097,0.009353673,0.008409724,0.032427412,0.030776764
13,45,2022602,17987,17167,79303,82297,0.008893,0.008487582,0.039208406,0.040688677
13,47,1170004,11108,9966,33661,34152,0.009493985,0.00851792,0.028769987,0.029189644
13,49,230910,1633,1490,12633,5506,0.007072019,0.006452731,0.054709627,0.023844788
13,51,4962158,36395,35393,221823,223276,0.007334511,0.007132582,0.04470293,0.044995746
13,53,208874,1431,1405,30818,8262,0.00685102,0.006726543,0.147543495,0.039554947
13,55,457796,3807,3668,16696,12320,0.008315931,0.008012302,0.036470393,0.02691155
13,57,4029540,40166,38559,113855,112772,0.009967887,0.009569082,0.028255086,0.027986321
13,59,2159052,11804,11242,159096,172905,0.005467214,0.005206915,0.073687896,0.080083759
13,61,56046,417,471,1431,1578,0.007440317,0.008403811,0.025532598,0.028155444
13,63,4785560,47375,45702,177602,189406,0.009899573,0.00954998,0.037112062,0.039578649
13,65,122380,1111,1064,3933,4116,0.009078281,0.008694231,0.032137604,0.033632947
13,67,12810678,114562,110838,438025,440559,0.008942696,0.008652001,0.034192179,0.034389983
13,69,771250,6868,6755,31050,25262,0.008905024,0.008758509,0.040259319,0.032754619
13,71,824974,7710,7295,28464,26121,0.009345749,0.008842703,0.034502906,0.031662816
13,73,2402768,24413,22869,72634,72931,0.010160365,0.009517773,0.030229302,0.03035291
13,75,308306,2968,2896,9187,9694,0.009626799,0.009393265,0.029798317,0.031442787
13,77,2380176,23159,22686,67980,69470,0.009729953,0.009531228,0.028560913,0.029186917
13,79,225848,1977,1654,6857,6087,0.008753675,0.00732351,0.030361128,0.026951755
13,81,418628,3840,3533,12589,13285,0.009172822,0.008439474,0.030072045,0.031734619
13,83,296486,2328,2044,10330,10401,0.007851973,0.006894086,0.034841443,0.035080914
13,85,407722,3454,3276,11629,11742,0.008471458,0.008034887,0.028521885,0.028799035
13,87,494696,4625,4265,16097,15183,0.009349176,0.008621456,0.032539176,0.030691576
13,89,12788844,100533,96765,481838,513637,0.007860992,0.00756636,0.037676431,0.040162895
13,91,383568,2852,2736,14236,11017,0.007435448,0.007133025,0.037114671,0.028722417
13,93,259400,1849,2014,10364,6054,0.007127988,0.007764071,0.039953739,0.023338473
13,95,1680534,14485,14329,62190,70747,0.008619284,0.008526456,0.037006094,0.042097928
13,97,2444158,25524,24005,73047,76379,0.01044286,0.009821378,0.029886366,0.031249616
13,99,192254,1791,1738,5127,5381,0.009315801,0.009040124,0.026667846,0.027989015
13,101,72678,654,653,2690,2687,0.008998597,0.008984837,0.037012576,0.036971298
13,103,977892,10181,9821,30191,29370,0.01041117,0.010043031,0.030873552,0.030033991
13,105,354450,2748,2801,10611,10224,0.007752857,0.007902384,0.029936521,0.028844689
13,107,407992,3577,3336,14116,13221,0.008767329,0.008176631,0.034598718,0.032405047
13,109,195256,1773,1619,6697,6457,0.009080387,0.008291679,0.034298562,0.033069406
13,111,429332,2930,2955,9388,9670,0.006824555,0.006882785,0.021866528,0.022523362
13,113,1949614,20884,19893,45560,42796,0.010711864,0.010203558,0.023368728,0.021951012
13,115,1732532,14622,14402,56532,58112,0.008439671,0.008312689,0.0326297,0.03354166
13,117,3458700,39741,38041,73583,72746,0.011490155,0.010998641,0.021274756,0.021032758
13,119,398336,3335,2989,12352,12328,0.008372329,0.007503715,0.031008997,0.030948747
13,121,17400442,141864,139144,691549,703495,0.008152896,0.007996578,0.039743186,0.04042972
13,123,515908,3912,3899,13428,12268,0.007582747,0.007557549,0.026027896,0.023779434
13,125,55222,543,543,1382,1487,0.009833038,0.009833038,0.025026258,0.026927674
13,127,1464786,12246,11861,42892,46248,0.008360266,0.008097429,0.029282093,0.031573213
13,129,1002900,9533,8922,31481,31164,0.009505434,0.008896201,0.031389969,0.031073886
13,131,451938,3909,4042,13913,13870,0.008649417,0.008943705,0.030785196,0.03069005
13,133,293502,2133,1948,7206,7231,0.007267412,0.006637093,0.024551792,0.02463697
13,135,15229274,159784,153288,496820,478796,0.010491899,0.010065352,0.032622698,0.031439187
13,137,781760,6519,6442,23106,26446,0.008338876,0.008240381,0.029556386,0.033828797
13,139,3349318,32862,31073,113193,108282,0.00981155,0.009277411,0.033795835,0.032329567
13,141,162738,1058,908,7308,3762,0.006501247,0.00557952,0.044906537,0.023116912
13,143,516390,4600,4701,15679,15869,0.008907996,0.009103585,0.03036271,0.030730649
13,145,587066,5379,4858,14798,13463,0.009162513,0.008275049,0.025206706,0.022932686
13,147,457386,3674,3443,13303,11962,0.008032603,0.007527559,0.029084843,0.026152965
13,149,210208,1942,1803,5936,6024,0.009238469,0.008577219,0.028238697,0.02865733
13,151,3781678,41770,40044,106550,113227,0.011045361,0.01058895,0.028175323,0.029940942
13,153,2620786,24418,23403,94882,94493,0.009317052,0.008929764,0.036203643,0.036055214
13,155,170416,1477,1404,6310,4569,0.008667027,0.008238663,0.03702704,0.026810863
13,157,1105842,10571,10264,32137,31417,0.009559232,0.009281615,0.029061114,0.028410026
13,159,246628,2231,2112,6800,7292,0.009046013,0.008563505,0.02757189,0.029566797
13,161,270180,2735,2519,8112,8326,0.010122881,0.009323414,0.030024428,0.030816493
13,163,297160,2595,2494,9409,8829,0.008732669,0.008392785,0.031663077,0.029711267
13,165,156838,1458,1283,5791,4387,0.009296216,0.008180415,0.03692345,0.027971538
13,167,176688,1300,1380,6891,4264,0.007357602,0.007810378,0.039000951,0.024132935
13,169,516748,4865,4900,13961,14102,0.009414647,0.009482378,0.027017037,0.027289898
13,171,328122,2398,2477,11025,12092,0.007308257,0.007549021,0.033600307,0.036852146
13,173,185296,1644,1471,7353,6933,0.008872291,0.00793865,0.039682454,0.03741581
13,175,864612,7524,7475,24904,26992,0.008702169,0.008645496,0.028803671,0.031218628
13,177,518620,5480,5238,15076,14810,0.010566503,0.01009988,0.029069454,0.028556554
13,179,1148990,10048,9582,69655,57890,0.008745072,0.008339498,0.060622808,0.05038338
13,181,140796,1049,951,3896,3714,0.007450496,0.006754453,0.027671241,0.02637859
13,183,290090,3010,2833,11435,11439,0.01037609,0.009765935,0.039418801,0.03943259
13,185,2018442,16281,15744,108728,105795,0.008066122,0.007800076,0.05386729,0.052414189
13,187,552400,3990,3582,24861,23773,0.007223027,0.006484432,0.045005431,0.043035844
13,189,390006,3559,3613,11034,12541,0.009125501,0.00926396,0.028291872,0.032155916
13,191,253782,1800,1759,6363,6667,0.007092702,0.006931146,0.0250727,0.026270579
13,193,255714,1961,1907,12029,7040,0.007668724,0.00745755,0.047040835,0.027530757
13,195,508620,4586,4138,14624,14671,0.009016555,0.00813574,0.02875231,0.028844717
13,197,156408,1245,1304,4609,4414,0.007959951,0.008337169,0.029467802,0.028221063
13,199,386804,3183,3058,10970,11423,0.008228974,0.007905813,0.028360617,0.029531753
13,201,108016,917,799,3073,3084,0.008489483,0.007397052,0.028449489,0.028551326
13,205,415666,3649,3368,15920,11514,0.008778683,0.008102659,0.038299981,0.027700125
13,207,482524,3974,3762,15205,13008,0.00823586,0.007796503,0.031511386,0.026958245
13,209,163136,1405,1228,6681,5115,0.008612446,0.007527462,0.04095356,0.031354208
13,211,322510,3076,2864,7767,8130,0.009537689,0.008880345,0.024082974,0.025208521
13,213,710042,6758,6533,22162,22450,0.009517747,0.009200864,0.031212238,0.031617848
13,215,3536936,29502,28554,156116,140859,0.008341118,0.008073089,0.044138769,0.039825148
13,217,1840314,19014,18247,54484,56815,0.010331932,0.009915156,0.029605817,0.030872449
13,219,614362,6944,6520,14248,13872,0.011302782,0.010612636,0.023191539,0.022579522
13,221,266422,2368,2031,7476,7468,0.008888155,0.007623244,0.028060746,0.028030718
13,223,2640776,28549,27673,77717,79276,0.010810837,0.010479117,0.029429607,0.030019964
13,225,490454,4057,3675,20309,20216,0.008271928,0.007493057,0.041408572,0.041218952
13,227,535484,4372,4168,13926,14309,0.008164576,0.007783613,0.026006379,0.02672162
13,229,340430,3297,3033,9324,9513,0.00968481,0.008909321,0.027388891,0.027944071
13,231,321294,3477,3330,8162,8492,0.010821864,0.010364339,0.025403524,0.026430621
13,233,744178,6973,6557,24793,23857,0.00937007,0.008811064,0.033315954,0.03205819
13,235,210182,1652,1399,4514,7892,0.007859855,0.006656136,0.021476625,0.03754841
13,237,382386,2876,2810,10343,10823,0.007521196,0.007348595,0.027048584,0.02830386
13,239,43412,293,342,1041,994,0.006749286,0.007878006,0.023979545,0.022896895
13,241,293328,2155,2018,7473,6906,0.007346724,0.006879671,0.0254766,0.02354361
13,243,133630,973,1002,3534,4247,0.007281299,0.007498316,0.026446157,0.031781786
13,245,3619264,28717,28052,161469,156473,0.007934486,0.007750747,0.044613767,0.043233376
13,247,1558272,15440,14770,47091,47154,0.009908411,0.009478448,0.030220013,0.030260442
13,249,90994,1048,1037,2210,2415,0.011517243,0.011396356,0.024287316,0.026540211
13,251,257358,2088,1928,7717,8001,0.008113212,0.00749151,0.029985468,0.031088989
13,253,156874,1321,1277,3863,4022,0.008420771,0.008140291,0.024624858,0.02563841
13,255,1152690,10189,9636,37115,37440,0.008839324,0.008359576,0.032198596,0.032480546
13,257,464314,3805,3555,14090,15381,0.008194885,0.007656457,0.030345844,0.03312629
13,259,106502,552,478,8083,2470,0.005183001,0.004488179,0.075895288,0.023192053
13,261,571636,4904,4652,22358,23197,0.008578886,0.008138046,0.039112302,0.040580019
13,263,118400,861,924,2950,3068,0.007271959,0.007804054,0.024915541,0.025912162
13,265,30230,189,166,864,816,0.006252067,0.005491234,0.02858088,0.026993053
13,267,456264,3437,3365,25016,11494,0.00753292,0.007375116,0.054827907,0.025191556
13,269,153632,1270,1226,4552,4291,0.008266507,0.007980108,0.029629244,0.027930379
13,271,295640,2011,1930,13107,6903,0.006802192,0.00652821,0.044334326,0.023349344
13,273,166768,1442,1313,5588,5123,0.008646743,0.007873213,0.033507627,0.030719323
13,275,807392,7080,6909,22334,25076,0.008768975,0.008557182,0.027661904,0.031058024
13,277,730302,6361,6358,26393,26447,0.008710095,0.008705987,0.036139844,0.036213786
13,279,489222,4630,4625,14153,15810,0.009464006,0.009453786,0.028929607,0.032316617
13,281,193720,1053,1086,4626,4544,0.00543568,0.005606029,0.023879827,0.023456535
13,283,122046,1026,1088,4532,3590,0.008406666,0.008914672,0.03713354,0.029415139
13,285,1230938,11509,10949,40413,42698,0.00934978,0.008894843,0.032831061,0.034687368
13,287,152928,1278,1340,5458,4305,0.008356874,0.008762293,0.035689998,0.028150502
13,289,155270,1037,1055,4390,4350,0.006678689,0.006794616,0.02827333,0.028015715
13,291,391132,2723,2549,8170,7548,0.006961844,0.006516981,0.020888089,0.019297833
13,293,480608,3879,3907,14011,14014,0.008071027,0.008129286,0.029152657,0.029158899
13,295,1231458,10858,10064,35605,34548,0.008817191,0.008172427,0.028912882,0.02805455
13,297,1546274,15234,14680,43887,45531,0.00985207,0.00949379,0.028382421,0.029445622
13,299,647082,5127,5034,24262,20223,0.007923262,0.00777954,0.037494475,0.031252608
13,301,101372,805,723,2703,2806,0.007941049,0.007132147,0.026664168,0.027680227
