STATE,COUNTY,STNAME,VOLOVERALLFEMALE1112ALL,VOLOVERALLFEMALE1112AA,VOLOVERALLFEMALE1112HISP,VOLOVERALLFEMALE1112OTHER,VOLOVERALLMALE1112ALL,VOLOVERALLMALE1112AA,VOLOVERALLMALE1112HISP,VOLOVERALLMALE1112OTHER,VOLOVERALLFEMALE1826ALL,VOLOVERALLFEMALE1826AA,VOLOVERALLFEMALE1826HISP,VOLOVERALLFEMALE1826OTHER,VOLOVERALLMALE1826ALL,VOLOVERALLMALE1826AA,VOLOVERALLMALE1826HISP,VOLOVERALLMALE1826OTHER,VOLLOWINCOMEFEMALE1112ALL,VOLLOWINCOMEFEMALE1112AA,VOLLOWINCOMEFEMALE1112HISP,VOLLOWINCOMEFEMALE1112OTHER,VOLLOWINCOMEMALE1112ALL,VOLLOWINCOMEMALE1112AA,VOLLOWINCOMEMALE1112HISP,VOLLOWINCOMEMALE1112OTHER,VOLLOWINCOMEFEMALE1826ALL,VOLLOWINCOMEFEMALE1826AA,VOLLOWINCOMEFEMALE1826HISP,VOLLOWINCOMEFEMALE1826OTHER,VOLLOWINCOMEMALE1826ALL,VOLLOWINCOMEMALE1826AA,VOLLOWINCOMEMALE1826HISP,VOLLOWINCOMEMALE1826OTHER,VOLLOWINSUREDFEMALE1112ALL,VOLLOWINSUREDFEMALE1112AA,VOLLOWINSUREDFEMALE1112HISP,VOLLOWINSUREDFEMALE1112OTHER,VOLLOWINSUREDMALE1112ALL,VOLLOWINSUREDMALE1112AA,VOLLOWINSUREDMALE1112HISP,VOLLOWINSUREDMALE1112OTHER,VOLLOWINSUREDFEMALE1826ALL,VOLLOWINSUREDFEMALE1826AA,VOLLOWINSUREDFEMALE1826HISP,VOLLOWINSUREDFEMALE1826OTHER,VOLLOWINSUREDMALE1826ALL,VOLLOWINSUREDMALE1826AA,VOLLOWINSUREDMALE1826HISP,VOLLOWINSUREDMALE1826OTHER,VOLOVERALLBOTH1112ALL,VOLOVERALLBOTH1112AA,VOLOVERALLBOTH1112HISP,VOLOVERALLBOTH1112OTHER,VOLOVERALLBOTH1826ALL,VOLOVERALLBOTH1826AA,VOLOVERALLBOTH1826HISP,VOLOVERALLBOTH1826OTHER,VOLLOWINCOMEBOTH1112ALL,VOLLOWINCOMEBOTH1112AA,VOLLOWINCOMEBOTH1112HISP,VOLLOWINCOMEBOTH1112OTHER,VOLLOWINCOMEBOTH1826ALL,VOLLOWINCOMEBOTH1826AA,VOLLOWINCOMEBOTH1826HISP,VOLLOWINCOMEBOTH1826OTHER,VOLLOWINSUREDBOTH1112ALL,VOLLOWINSUREDBOTH1112AA,VOLLOWINSUREDBOTH1112HISP,VOLLOWINSUREDBOTH1112OTHER,VOLLOWINSUREDBOTH1826ALL,VOLLOWINSUREDBOTH1826AA,VOLLOWINSUREDBOTH1826HISP,VOLLOWINSUREDBOTH1826OTHER,NORMOVERALLFEMALE1112ALL,NORMOVERALLFEMALE1112AA,NORMOVERALLFEMALE1112HISP,NORMOVERALLFEMALE1112OTHER,NORMOVERALLMALE1112ALL,NORMOVERALLMALE1112AA,NORMOVERALLMALE1112HISP,NORMOVERALLMALE1112OTHER,NORMOVERALLFEMALE1826ALL,NORMOVERALLFEMALE1826AA,NORMOVERALLFEMALE1826HISP,NORMOVERALLFEMALE1826OTHER,NORMOVERALLMALE1826ALL,NORMOVERALLMALE1826AA,NORMOVERALLMALE1826HISP,NORMOVERALLMALE1826OTHER,NORMLOWINCOMEFEMALE1112ALL,NORMLOWINCOMEFEMALE1112AA,NORMLOWINCOMEFEMALE1112HISP,NORMLOWINCOMEFEMALE1112OTHER,NORMLOWINCOMEMALE1112ALL,NORMLOWINCOMEMALE1112AA,NORMLOWINCOMEMALE1112HISP,NORMLOWINCOMEMALE1112OTHER,NORMLOWINCOMEFEMALE1826ALL,NORMLOWINCOMEFEMALE1826AA,NORMLOWINCOMEFEMALE1826HISP,NORMLOWINCOMEFEMALE1826OTHER,NORMLOWINCOMEMALE1826ALL,NORMLOWINCOMEMALE1826AA,NORMLOWINCOMEMALE1826HISP,NORMLOWINCOMEMALE1826OTHER,NORMLOWINSUREDFEMALE1112ALL,NORMLOWINSUREDFEMALE1112AA,NORMLOWINSUREDFEMALE1112HISP,NORMLOWINSUREDFEMALE1112OTHER,NORMLOWINSUREDMALE1112ALL,NORMLOWINSUREDMALE1112AA,NORMLOWINSUREDMALE1112HISP,NORMLOWINSUREDMALE1112OTHER,NORMLOWINSUREDFEMALE1826ALL,NORMLOWINSUREDFEMALE1826AA,NORMLOWINSUREDFEMALE1826HISP,NORMLOWINSUREDFEMALE1826OTHER,NORMLOWINSUREDMALE1826ALL,NORMLOWINSUREDMALE1826AA,NORMLOWINSUREDMALE1826HISP,NORMLOWINSUREDMALE1826OTHER,NORMOVERALLBOTH1112ALL,NORMOVERALLBOTH1112AA,NORMOVERALLBOTH1112HISP,NORMOVERALLBOTH1112OTHER,NORMOVERALLBOTH1826ALL,NORMOVERALLBOTH1826AA,NORMOVERALLBOTH1826HISP,NORMOVERALLBOTH1826OTHER,NORMLOWINCOMEBOTH1112ALL,NORMLOWINCOMEBOTH1112AA,NORMLOWINCOMEBOTH1112HISP,NORMLOWINCOMEBOTH1112OTHER,NORMLOWINCOMEBOTH1826ALL,NORMLOWINCOMEBOTH1826AA,NORMLOWINCOMEBOTH1826HISP,NORMLOWINCOMEBOTH1826OTHER,NORMLOWINSUREDBOTH1112ALL,NORMLOWINSUREDBOTH1112AA,NORMLOWINSUREDBOTH1112HISP,NORMLOWINSUREDBOTH1112OTHER,NORMLOWINSUREDBOTH1826ALL,NORMLOWINSUREDBOTH1826AA,NORMLOWINSUREDBOTH1826HISP,NORMLOWINSUREDBOTH1826OTHER
40,137,Oklahoma,298,6,33,47,312,8,32,47,254,6,23,34,251,7,21,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,14,65,94,505,13,44,66,,,,,,,,,,,,,,,,,0.004687377,0.000618684,0.000839289,0.004337394,0.004706947,0.000812348,0.000784679,0.004136232,0.003331978,0.00057809,0.000556752,0.002384292,0.003181363,0.000720906,0.000480066,0.002175983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004697162,0.000715516,0.000811984,0.004236813,0.00325667,0.000649498,0.000518409,0.002280137,,,,,,,,,,,,,,,,
40,139,Oklahoma,155,3,89,10,177,4,97,13,151,4,69,13,212,15,105,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,7,186,23,363,19,174,38,,,,,,,,,,,,,,,,,0.002438065,0.000309342,0.002263537,0.00092285,0.002670287,0.000406174,0.002378559,0.001144064,0.001980821,0.000385394,0.001670257,0.000911641,0.002687048,0.001544799,0.002400329,0.001699986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002554176,0.000357758,0.002321048,0.001033457,0.002333935,0.000965096,0.002035293,0.001305814,,,,,,,,,,,,,,,,
40,141,Oklahoma,52,5,18,6,54,4,17,6,40,3,14,6,48,6,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,9,35,12,88,9,28,12,,,,,,,,,,,,,,,,,0.000817932,0.00051557,0.000457794,0.00055371,0.000814664,0.000406174,0.000416861,0.00052803,0.000524721,0.000289045,0.000338893,0.000420757,0.000608388,0.00061792,0.000320044,0.000407997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000816298,0.000460872,0.000437327,0.00054087,0.000566555,0.000453482,0.000329468,0.000414377,,,,,,,,,,,,,,,,
40,143,Oklahoma,4141,556,667,857,4368,597,713,890,4375,604,576,761,4234,540,663,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8509,1153,1380,1747,8609,1144,1239,1478,,,,,,,,,,,,,,,,,0.065135667,0.057331409,0.016963809,0.079088224,0.065897262,0.060621446,0.017483632,0.078324386,0.05739135,0.058194431,0.013943018,0.053366059,0.053664905,0.05561277,0.015156364,0.04875561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065516464,0.058976427,0.01722372,0.078706305,0.055528127,0.056903601,0.014549691,0.051060834,,,,,,,,,,,,,,,,
40,145,Oklahoma,557,24,43,150,577,24,47,155,396,15,22,95,395,18,24,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,48,90,305,791,33,46,192,,,,,,,,,,,,,,,,,0.008761306,0.002474737,0.001093619,0.013842746,0.008704835,0.002437043,0.001152497,0.013640764,0.005194737,0.001445226,0.000532546,0.006661992,0.005006527,0.001853759,0.000548647,0.006595947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00873307,0.00245589,0.001123058,0.013741755,0.005100632,0.001649492,0.000540596,0.006628969,,,,,,,,,,,,,,,,
40,147,Oklahoma,319,11,25,80,347,9,30,98,309,8,19,69,304,14,21,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,20,55,178,613,22,40,132,,,,,,,,,,,,,,,,,0.005017696,0.001134254,0.000635825,0.007382798,0.00523497,0.000913891,0.000735637,0.008624483,0.004053469,0.000770787,0.000459926,0.00483871,0.003853125,0.001441813,0.000480066,0.004283966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005126333,0.001024073,0.000685731,0.008003641,0.003953297,0.0011063,0.000469996,0.004561338,,,,,,,,,,,,,,,,
40,149,Oklahoma,93,2,15,10,82,2,11,9,62,1,7,5,64,1,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,4,26,19,126,2,16,10,,,,,,,,,,,,,,,,,0.001462839,0.000206228,0.000381495,0.00092285,0.001237082,0.000203087,0.000269733,0.000792044,0.000813317,9.63484E-05,0.000169446,0.000350631,0.000811184,0.000102987,0.000205743,0.000339997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001349961,0.000204658,0.000325614,0.000857447,0.000812251,9.96675E-05,0.000187594,0.000345314,,,,,,,,,,,,,,,,
40,151,Oklahoma,42,1,4,4,48,1,5,7,92,2,5,8,148,23,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2,9,11,240,25,17,19,,,,,,,,,,,,,,,,,0.000660637,0.000103114,0.000101732,0.00036914,0.000724146,0.000101543,0.000122606,0.000616034,0.001206858,0.000192697,0.000121033,0.00056101,0.001875863,0.002368692,0.000274323,0.000747994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000692391,0.000102329,0.000112169,0.000492587,0.001541361,0.001280694,0.000197678,0.000654502,,,,,,,,,,,,,,,,
40,153,Oklahoma,140,1,23,9,135,2,21,12,121,1,17,7,146,8,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,3,44,21,267,9,39,19,,,,,,,,,,,,,,,,,0.002202123,0.000103114,0.000584959,0.000830565,0.00203666,0.000203087,0.000514946,0.001056059,0.001587281,9.63484E-05,0.000411513,0.000490884,0.001850514,0.000823893,0.000502926,0.000815993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002119392,0.0001531,0.000549952,0.000943312,0.001718897,0.000460121,0.000457219,0.000653439,,,,,,,,,,,,,,,,
41,1,Oregon,85,1,6,5,89,1,4,4,68,0,6,5,79,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,2,10,9,147,1,1.20E+01,10,,,,,,,,,,,,,,,,,0.001337004,0.000103114,0.000152598,0.000461425,0.001342687,0.000101543,9.80849E-05,0.00035202,0.000892026,0,0.00014524,0.000350631,0.001001305,0.000102987,0.000137162,0.000339997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001339845,0.000102329,0.000125341,0.000406722,0.000946666,5.14933E-05,0.000141201,0.000345314,,,,,,,,,,,,,,,,
41,3,Oregon,434,6,45,59,436,5,48,54,1345,19,95,196,1580,38,106,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,11,93,113,2925,57,201,439,,,,,,,,,,,,,,,,,0.006826583,0.000618684,0.001144485,0.005444814,0.006577657,0.000507717,0.001177019,0.004752266,0.017643741,0.00183062,0.00229963,0.013744741,0.02002611,0.003913491,0.002423189,0.016523868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00670212,0.000563201,0.001160752,0.00509854,0.018834925,0.002872055,0.00236141,0.015134304,,,,,,,,,,,,,,,,
41,5,Oregon,2571,30,320,308,2682,32,349,306,2106,27,228,212,2232,36,265,210,465,19,110,336,467,0,145,322,3253,37,338,2878,2310,71,263,1976,328,19,110,199,296,0,101,195,1229,37,190,1002,595,0,23,572,5253,62,669,614,4338,63,493,422,932,19,255,658,5563,108,601,4854,624,19,211,394,1824,37,213,1574,0.040440425,0.003093421,0.008138559,0.028423773,0.040461643,0.003249391,0.008557907,0.026929508,0.027626556,0.002601407,0.005519111,0.01486676,0.028290049,0.003707518,0.006057974,0.014279886,0.014536247,0.002808574,0.004354883,0.083853257,0.013456761,0,0.005574993,0.066680472,0.022579516,0.001311266,0.004701366,0.057042735,0.017844109,0.003523049,0.004452797,0.040857408,0.012571385,0.003173013,0.005202668,0.056342016,0.010629893,0,0.004527524,0.053912082,0.023472694,0.002013277,0.005522614,0.111161015,0.017618667,0,0.001074766,0.070713314,0.040451034,0.003171406,0.008348233,0.02767664,0.027958303,0.003154462,0.005788542,0.014573323,0.013996504,0.001404287,0.004964938,0.075266864,0.020211812,0.002417157,0.004577081,0.048950072,0.011600639,0.001586506,0.004865096,0.055127049,0.020545681,0.001006638,0.00329869,0.090937165
41,7,Oregon,201,2,27,16,208,1,30,16,218,4,24,16,251,5,30,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,3,57,32,469,9,54,37,,,,,,,,,,,,,,,,,0.00316162,0.000206228,0.000686691,0.00147656,0.003137965,0.000101543,0.000735637,0.001408079,0.002859729,0.000385394,0.000580959,0.00112202,0.003181363,0.000514933,0.000685808,0.001427989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003149792,0.000153886,0.000711164,0.001442319,0.003020546,0.000450163,0.000633384,0.001275004,,,,,,,,,,,,,,,,
41,9,Oregon,338,2,22,31,365,3,30,30,250,2,17,18,262,2,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,5,52,61,512,4,32,37,,,,,,,,,,,,,,,,,0.005316555,0.000206228,0.000559526,0.002860834,0.005506525,0.00030463,0.000735637,0.002640148,0.003279506,0.000192697,0.000411513,0.001262272,0.003320785,0.000205973,0.000342904,0.00129199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00541154,0.000255429,0.000647581,0.002750491,0.003300146,0.000199335,0.000377208,0.001277131,,,,,,,,,,,,,,,,
41,11,Oregon,323,2,41,46,331,2,37,42,339,7,29,35,358,7,39,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,4,78,88,697,14,68,72,,,,,,,,,,,,,,,,,0.005080613,0.000206228,0.001042753,0.004245109,0.004993588,0.000203087,0.000907285,0.003696207,0.00444701,0.000674439,0.000701992,0.002454418,0.004537562,0.000720906,0.000891551,0.00251598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005037101,0.000204658,0.000975019,0.003970658,0.004492286,0.000697673,0.000796772,0.002485199,,,,,,,,,,,,,,,,
41,13,Oregon,126,1,17,8,133,1,17,8,88,1,10,4,95,0,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,2,34,16,183,1,22,9,,,,,,,,,,,,,,,,,0.001981911,0.000103114,0.000432361,0.00073828,0.002006487,0.000101543,0.000416861,0.000704039,0.001154386,9.63484E-05,0.000242066,0.000280505,0.001204102,0,0.000274323,0.000339997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001994199,0.000102329,0.000424611,0.00072116,0.001179244,4.81742E-05,0.000258195,0.000310251,,,,,,,,,,,,,,,,
41,15,Oregon,96,1,11,10,105,2,16,13,80,0,9,9,90,0,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,3,27,23,170,0,19,17,,,,,,,,,,,,,,,,,0.001510028,0.000103114,0.000279763,0.00092285,0.001584069,0.000203087,0.00039234,0.001144064,0.001049442,0,0.00021786,0.000631136,0.001140728,0,0.000228603,0.000543996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001547048,0.0001531,0.000336051,0.001033457,0.001095085,0,0.000223231,0.000587566,,,,,,,,,,,,,,,,
41,17,Oregon,1019,6,130,73,1058,6,127,65,833,6,99,53,854,5,100,55,125,0,0,125,480,0,133,347,1894,0,317,1577,885,37,120,728,96,0,0,96,295,0,0,295,795,0,139,656,95,0,25,70,2077,12,257,138,1687,11,199,108,605,0,133,472,2779,37,437,2305,391,0,0,391,890,0,164,726,0.016028313,0.000618684,0.00330629,0.006736803,0.015961379,0.000609261,0.003114195,0.00572032,0.010927313,0.00057809,0.002396456,0.00371669,0.010824239,0.000514933,0.002286028,0.00373997,0.003907593,0,0,0.031195408,0.01384124,0,0.005113615,0.071857527,0.012458948,0,0.004409269,0.030066146,0.005607412,0.001835955,0.002031694,0.013250453,0.00367943,0,0,0.027180068,0.010593981,0,0,0.081559303,0.014897653,0,0.004040228,0.072310802,0.002813064,0,0.001168224,0.008653727,0.015994846,0.000613973,0.003210242,0.006228562,0.010875776,0.000546512,0.002341242,0.00372833,0.008874417,0,0.002556807,0.051526468,0.00903318,0.000917977,0.003220482,0.021658299,0.007136705,0,0,0.054369686,0.008855359,0,0.002604226,0.040482264
41,19,Oregon,597,4,54,52,616,2,52,53,552,3,40,42,588,4,48,50,167,10,20,137,389,0,27,362,1402,0,173,1229,1075,0,281,794,161,10,20,131,389,0,27,362,775,0,78,697,553,0,138,415,1213,6,106,105,1140,7,88,92,556,10,47,499,2477,0,454,2023,550,10,47,493,1328,0,216,1112,0.009390484,0.000412456,0.001373382,0.004798819,0.009293204,0.000203087,0.001275104,0.004664261,0.007241149,0.000289045,0.000968265,0.002945302,0.007452755,0.000411946,0.001097293,0.003399973,0.005220545,0.001478197,0.000791797,0.034190167,0.011149888,0,0.001038102,0.074963761,0.00879499,0,0.00240632,0.022850271,0.007238972,0,0.004757551,0.014710437,0.00617071,0.001670007,0.00094594,0.037089468,0.01396969,0,0.001210328,0.100082942,0.01450249,0,0.002267178,0.07691444,0.016374996,0,0.006448598,0.05130424,0.009341844,0.000307772,0.001324243,0.00473154,0.007346952,0.000350496,0.001032779,0.003172637,0.008185216,0.000739098,0.00091495,0.054576964,0.008016981,0,0.003581936,0.018780354,0.0100702,0.000835003,0.001078134,0.068586205,0.015438743,0,0.004357888,0.06410934
41,21,Oregon,9,0,1,1,11,0,1,1,6,0,0,0,8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,2.00E+00,2.00E+00,14,0,0.00E+00,1.00E+00,,,,,,,,,,,,,,,,,0.000141565,0,2.5433E-05,9.2285E-05,0.00016595,0,2.45212E-05,8.80049E-05,7.87081E-05,0,0,0,0.000101398,0,0,6.79995E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000153758,0,2.49771E-05,9.0145E-05,9.00531E-05,0,0,3.39997E-05,,,,,,,,,,,,,,,,
41,23,Oregon,44,0,3,3,38,0,2,3,25,0,2,2,31,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,0,5.00E+00,6,56,0,4.00E+00,4,,,,,,,,,,,,,,,,,0.000692096,0,7.6299E-05,0.000276855,0.000573282,0,4.90424E-05,0.000264015,0.000327951,0,4.84133E-05,0.000140252,0.000392917,0,4.57206E-05,0.000135999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000632689,0,6.26707E-05,0.000270435,0.000360434,0,4.70669E-05,0.000138126,,,,,,,,,,,,,,,,
41,25,Oregon,43,0,3,4,45,0,3,4,32,0,2,3,38,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,6.00E+00,8,70,0,4.00E+00,6,,,,,,,,,,,,,,,,,0.000676366,0,7.6299E-05,0.00036914,0.000678887,0,7.35637E-05,0.00035202,0.000419777,0,4.84133E-05,0.000210379,0.000481641,0,4.57206E-05,0.000203998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000677627,0,7.49313E-05,0.00036058,0.000450709,0,4.70669E-05,0.000207189,,,,,,,,,,,,,,,,
41,27,Oregon,165,1,73,11,176,2,75,11,119,1,58,7,129,0,62,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,3,148,22,248,1,120,13,,,,,,,,,,,,,,,,,0.00259536,0.000103114,0.001856609,0.001015135,0.002655201,0.000203087,0.001839092,0.000968054,0.001561045,9.63484E-05,0.001403984,0.000490884,0.001635043,0,0.001417337,0.000407997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00262528,0.0001531,0.00184785,0.000991594,0.001598044,4.81742E-05,0.001410661,0.00044944,,,,,,,,,,,,,,,,
41,29,Oregon,1216,12,233,111,1257,11,247,117,1269,10,187,105,1249,20,222,100,665,11,281,373,578,0,91,487,2972,8,570,2394,2369,40,556,1773,544,0,261,283,467,0,45,422,1389,0,285,1104,773,0,138,635,2473,23,480,228,2518,30,409,205,1243,11,372,860,5341,48,1126,4167,1011,0,306,705,2162,0,423,1739,0.019127015,0.001237369,0.005925888,0.010243632,0.018963566,0.001116978,0.006056742,0.010296577,0.016646771,0.000963484,0.004526639,0.007363254,0.015830767,0.002059732,0.005074982,0.006799946,0.020788396,0.001626016,0.011124748,0.093087098,0.016739619,0,0.003498789,0.100849037,0.020486889,0.000283517,0.007928339,0.047006863,0.018350751,0.001984816,0.009413518,0.036366854,0.020850102,0,0.012344511,0.080124575,0.016770811,0,0.002017214,0.116671275,0.026634,0,0.00828392,0.122613968,0.022889461,0,0.006448598,0.078501669,0.019045291,0.001177173,0.005991315,0.010270104,0.016238769,0.001511608,0.004800811,0.0070816,0.018764008,0.000813008,0.007311768,0.096968067,0.01941882,0.001134167,0.008670928,0.041686859,0.018810456,0,0.007180862,0.098397925,0.024761731,0,0.007366259,0.100557819
41,31,Oregon,149,1,48,50,145,2,48,45,118,1,31,44,140,3,35,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,3,96,95,258,4,66,94,,,,,,,,,,,,,,,,,0.002343689,0.000103114,0.001220784,0.004614249,0.002187524,0.000203087,0.001177019,0.003960222,0.001547927,9.63484E-05,0.000750405,0.003085554,0.001774465,0.00030896,0.00080011,0.003399973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002265606,0.0001531,0.001198901,0.004287235,0.001661196,0.000202654,0.000775258,0.003242763,,,,,,,,,,,,,,,,
41,33,Oregon,469,3,61,42,487,4,56,38,398,2,36,26,427,2,41,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956,7,117,80,825,4,77,55,,,,,,,,,,,,,,,,,0.007377114,0.000309342,0.001551413,0.003875969,0.007347062,0.000406174,0.001373188,0.003344187,0.005220973,0.000192697,0.000871439,0.001823282,0.00541212,0.000205973,0.000937271,0.001971984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007362088,0.000357758,0.001462301,0.003610078,0.005316546,0.000199335,0.000904355,0.001897633,,,,,,,,,,,,,,,,
41,35,Oregon,386,6,71,58,408,4,73,57,424,4,66,51,451,5,74,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,10,144,115,875,9,140,106,,,,,,,,,,,,,,,,,0.006071569,0.000618684,0.001805743,0.005352529,0.006155239,0.000406174,0.001790049,0.005016281,0.005562042,0.000385394,0.001597637,0.003576438,0.005716314,0.000514933,0.001691661,0.00373997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006113404,0.000512429,0.001797896,0.005184405,0.005639178,0.000450163,0.001644649,0.003658204,,,,,,,,,,,,,,,,
41,37,Oregon,42,0,8,4,43,0,6,5,28,0,3,3,38,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,14,9,66,1,6,6,,,,,,,,,,,,,,,,,0.000660637,0,0.000203464,0.00036914,0.000648714,0,0.000147127,0.000440025,0.000367305,0,7.26199E-05,0.000210379,0.000481641,0.000102987,6.85808E-05,0.000203998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000654675,0,0.000175296,0.000404582,0.000424473,5.14933E-05,7.06004E-05,0.000207189,,,,,,,,,,,,,,,,
41,39,Oregon,1939,26,268,242,2027,28,280,237,3393,37,283,504,3509,57,320,492,965,40,322,603,892,0,165,727,10256,87,876,9303,11037,240,717,10080,810,21,260,529,677,0,152,525,2415,49,161,2205,1701,50,208,1443,3966,54,548,479,6902,94,603,996,1857,40,487,1330,21293,327,1593,19383,1487,21,412,1054,4116,99,369,3648,0.03049941,0.002680965,0.006816043,0.022332964,0.030580071,0.002843217,0.006865942,0.020857168,0.044509452,0.003564891,0.006850476,0.035343619,0.044475709,0.005870237,0.007315289,0.033455732,0.03016662,0.005912786,0.012747931,0.150486648,0.026026263,0,0.006343958,0.150548768,0.074731347,0.003083248,0.012184605,0.190266863,0.092784213,0.011908897,0.012139374,0.220125647,0.031045188,0.003507014,0.012297214,0.149773499,0.024312289,0,0.006813699,0.145147913,0.046905872,0.002666231,0.004679688,0.246238491,0.05036866,0.006633059,0.009719626,0.178390407,0.030539741,0.002762091,0.006840993,0.021595066,0.04449258,0.004717564,0.007082882,0.034399675,0.028096441,0.002956393,0.009545945,0.150517708,0.08375778,0.007496072,0.01216199,0.205196255,0.027678739,0.001753507,0.009555457,0.147460706,0.048637266,0.004649645,0.007199657,0.212314449
41,41,Oregon,207,2,34,32,221,3,36,39,198,1,26,24,230,5,31,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,5,70,71,428,6,57,53,,,,,,,,,,,,,,,,,0.003255997,0.000206228,0.000864722,0.002953119,0.003334088,0.00030463,0.000882764,0.003432192,0.002597369,9.63484E-05,0.000629372,0.001683029,0.002915193,0.000514933,0.000708669,0.001971984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003295042,0.000255429,0.000873743,0.003192656,0.002756281,0.000305641,0.00066902,0.001827507,,,,,,,,,,,,,,,,
41,43,Oregon,774,8,106,69,809,6,111,71,727,5,69,49,728,8,79,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,14,217,140,1455,13,148,99,,,,,,,,,,,,,,,,,0.012174597,0.000824912,0.002695898,0.006367663,0.012204873,0.000609261,0.002721856,0.00624835,0.009536803,0.000481742,0.001670257,0.003436185,0.00922722,0.000823893,0.001805962,0.003399973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012189735,0.000717087,0.002708877,0.006308007,0.009382011,0.000652817,0.00173811,0.003418079,,,,,,,,,,,,,,,,
41,45,Oregon,212,2,103,14,210,1,103,13,175,2,76,13,259,8,108,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,3,206,27,434,10,184,32,,,,,,,,,,,,,,,,,0.003334644,0.000206228,0.002619599,0.00129199,0.003168138,0.000101543,0.002525686,0.001144064,0.002295654,0.000192697,0.001839704,0.000911641,0.003282761,0.000823893,0.00246891,0.00129199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003251391,0.000153886,0.002572642,0.001218027,0.002789208,0.000508295,0.002154307,0.001101815,,,,,,,,,,,,,,,,
